"Processo","Ementa","Autor","Relator","Tramitação","Tramitacao Interna","Dias na Comissão","Dias no Estado Atual"
"PL 299/2026","DISPÕE SOBRE AS DIRETRIZES ORÇAMENTÁRIAS PARA O EXERCÍCIO DE 2027.","Executivo - RICARDO NUNES","Ver. ANA CAROLINA OLIVEIRA (PODE)","16/04/2026 21:40:00 - FIN  (Recebido de SGP22)","20/05/2026 02:46 - Secretaria (SGP12) / Aguardando Notas Taquigráficas (Audiência realizada)","37","3"
"PL 154/2026","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR NO CALENDÁRIO DE EVENTOS DA CIDADE SÃO PAULO O DIA DO FESTIVAL DO BARCO-DRAGÃO (DRAGON BOAT FESTIVAL – DUANWU JIE).","Ver. GEORGE HATO (MDB)","","21/05/2026 17:58:00 - FIN  (Recebido de EDUC)","21/05/2026 05:58 - Presidente da Comissão / Designar Relator","2","2"
"PL 1474/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR NO CALENDÁRIO DE EVENTOS DA CIDADE SÃO PAULO O DIA DA SANTA MAZU.","Ver. GEORGE HATO (MDB)","","21/05/2026 17:59:00 - FIN  (Recebido de EDUC)","21/05/2026 05:59 - Presidente da Comissão / Designar Relator","2","2"
"PL 1365/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR NO CALENDÁRIO DE EVENTOS DA CIDADE DE SÃO PAULO O “DIA MUNICIPAL DO IMIGRANTE BESSARABIANO, BÚLGARO E GAGAÚZO"".","Ver. THAMMY MIRANDA (PSD)","","12/05/2026 14:15:00 - FIN  (Recebido de EDUC)","12/05/2026 02:15 - Presidente da Comissão / Designar Relator","11","11"
"PL 1362/2025","ALTERA A LEI Nº. 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O PRÊMIO ARCANJO, E DÁ OUTRAS PROVIDÊNCIAS.","Ver. EDIR SALES (PSD)","","21/05/2026 17:59:00 - FIN  (Recebido de EDUC)","21/05/2026 05:59 - Presidente da Comissão / Designar Relator","2","2"
"PL 1360/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O “ROMARIA DE PARELHEIROS AO PENTEADO” NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. MARCELO MESSIAS (MDB)","","21/05/2026 17:59:00 - FIN  (Recebido de EDUC)","21/05/2026 05:59 - Presidente da Comissão / Designar Relator","2","2"
"PL 1359/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O “DIA DO AUXILIAR EM SAÚDE BUCAL” NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. MARCELO MESSIAS (MDB)","","21/05/2026 17:59:00 - FIN  (Recebido de EDUC)","21/05/2026 05:59 - Presidente da Comissão / Designar Relator","2","2"
"PL 1288/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007 PARA INCLUIR NO CALENDÁRIO DE EVENTOS DA CIDADE DE SÃO PAULO, A “SEMANA MUNICIPAL DE CONSCIENTIZAÇÃO SOBRE OS DIREITOS E OS BONS-TRATOS ANIMAIS” E DÁ OUTRAS PROVIDÊNCIAS.","Ver. DR. MURILLO LIMA (PP)","","21/05/2026 17:59:00 - FIN  (Recebido de EDUC)","21/05/2026 05:59 - Presidente da Comissão / Designar Relator","2","2"
"PL 1235/2025","ALTERA A LEI Nº 14.481, DE 12 DE JULHO DE 2007, QUE DISPÕE SOBRE A RESERVA DE VAGAS EM ESTACIONAMENTOS PARA IDOSOS, PARA ESPECIFICAR A OBRIGATORIEDADE EM EVENTOS TEMPORÁRIOS","Ver. GABRIEL ABREU (PODE)","","21/05/2026 14:31:00 - FIN  (Recebido de SAUDE)","21/05/2026 02:31 - Presidente da Comissão / Designar Relator","2","2"
"PL 1135/2025","DISPÕE SOBRE A OBRIGATORIEDADE DE IDENTIFICAÇÃO VISÍVEL DOS MOTORISTAS EM VEÍCULOS DE TRANSPORTE POR APLICATIVO NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. RUTE COSTA (PL)","","11/05/2026 10:51:00 - FIN  (Recebido de ECON)","11/05/2026 10:51 - Presidente da Comissão / Designar Relator","12","12"
"PL 996/2025","ALTERA A LEI N° 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR NO CALENDÁRIO OFICIAL DO MUNICÍPIO DE SÃO PAULO, O ""MÊS DO FEVEREIRO LARANJA E ROXO"", A SER COMEMORADO ANUALMENTE NO MÊS DE FEVEREIRO.","Ver. AMANDA PASCHOAL (PSOL)Ver. PROFESSOR TONINHO VESPOLI (PSOL)","Ver. KEIT LIMA (PSOL)","20/03/2026 11:47:00 - FIN  (Recebido de EDUC)","14/05/2026 03:54 - Relator(a) / Estudo para manifestação do relator","64","9"
"PL 980/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O ‘DIA DO ANIVERSÁRIO DO BAIRRO VARGINHA’ NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. MARCELO MESSIAS (MDB)Ver. SILVÃO LEITE (UNIÃO)","Ver. ANDRÉ SANTOS (REPUBLICANOS)","20/03/2026 11:49:00 - FIN  (Recebido de EDUC)","30/04/2026 04:30 - Relator(a) / Estudo para manifestação do relator","64","23"
"PL 979/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O “DIA DO BAIRRO JARDIM ICARAÍ” NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. MARCELO MESSIAS (MDB)Ver. SILVÃO LEITE (UNIÃO)","Ver. GILBERTO NASCIMENTO (PL)","02/02/2026 13:55:00 - FIN  (Recebido de EDUC)","07/05/2026 04:59 - Relator(a) / Estudo para manifestação do relator","110","16"
"PL 977/2025","INCLUIR NO CALENDÁRIO OFICIAL DO MUNICÍPIO DE SÃO PAULO O “DIA DO ENCONTRO MUNICIPAL DOS GRÊMIOS ESTUDANTIS” E DÁ OUTRAS PROVIDÊNCIAS.","Ver. MARCELO MESSIAS (MDB)","","21/05/2026 17:59:00 - FIN  (Recebido de EDUC)","21/05/2026 05:59 - Presidente da Comissão / Designar Relator","2","2"
"PL 966/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR NO CALENDÁRIO DE EVENTOS DA CIDADE DE SÃO PAULO, A “QUERMESSE NA PRAÇA” DA PARÓQUIA SÃO LUÍS GONZAGA, A SER CELEBRADA ANUALMENTE NOS FINAIS DE SEMANA DO MÊS DE JUNHO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. ELISEU GABRIEL (PSB)","Ver. KEIT LIMA (PSOL)","20/03/2026 11:50:00 - FIN  (Recebido de EDUC)","29/04/2026 03:45 - Relator(a) / Assinar Relatório","64","24"
"PL 945/2025","ALTERA A LEI 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDÁRIO  OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O ANIVERSÁRIO DO PARQUE DO POVO E O DIA DO FESTIVAL MUSIC IN THE PARK PARQUE DO POVO NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. LUCAS PAVANATO (PL)","Ver. KEIT LIMA (PSOL)","23/04/2026 16:04:00 - FIN  (Recebido de EDUC)","29/04/2026 05:41 - Consultoria (CTEO.1) / Para análise","30","24"
"PL 901/2025","ALTERA A LEI MUNICIPAL Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR O DIA DO JIPE SOLIDÁRIO, A SER COMEMORADO ANUALMENTE NO DIA 31 DE MAIO, E DÁ OUTRAS PROVIDÊNCIAS.","Ver. ISAC FÉLIX (PL)","Ver. GILBERTO NASCIMENTO (PL)","19/12/2025 13:17:00 - FIN  (Recebido de EDUC)","16/04/2026 03:03 - Relator(a) / Estudo para manifestação do relator","155","37"
"PL 894/2025","ALTERA A LEI Nº. 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O DIA DO FLASHBACK E FLASH HOUSE, E DÁ OUTRAS PROVIDÊNCIAS.","Ver. EDIR SALES (PSD)","Ver. GILBERTO NASCIMENTO (PL)","13/04/2026 14:58:00 - FIN  (Recebido de EDUC)","27/04/2026 04:40 - Consultoria (CTEO.1) / Para análise","40","26"
"PL 857/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR “O DIA DO PERITO JUDICIAL”, NO CALENDÁRIO DE EVENTOS DO MUNICÍPIO DE SÃO PAULO, E DÁ OUTRAS PROVIDÊNCIAS.","Ver. RUTE COSTA (PL)","Ver. MAJOR PALUMBO (PP)","19/12/2025 13:17:00 - FIN  (Recebido de EDUC)","06/04/2026 02:26 - Consultoria (CTEO.1) / Para análise","155","47"
"PL 847/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O “DIA DO ANIVERSÁRIO DO BAIRRO CANTINHO DO CÉU” NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. MARCELO MESSIAS (MDB)Ver. SILVÃO LEITE (UNIÃO)","Ver. ANA CAROLINA OLIVEIRA (PODE)","02/02/2026 13:55:00 - FIN  (Recebido de EDUC)","06/04/2026 02:26 - Consultoria (CTEO.1) / Para análise","110","47"
"PL 844/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO A SEMANA MUNICIPAL DA INCLUSÃO DIGITAL DA PESSOA IDOSA, A SER REALIZADA ANUALMENTE NA PRIMEIRA SEMANA DE OUTUBRO.","Ver. ANDRÉ SANTOS (REPUBLICANOS)","Ver. MAJOR PALUMBO (PP)","13/04/2026 14:58:00 - FIN  (Recebido de EDUC)","29/04/2026 05:41 - Consultoria (CTEO.1) / Para análise","40","24"
"PL 836/2025","INSTITUI A CAMPANHA MUNICIPAL DE PROMOÇÃO DE BOA CONVIVÊNCIA FAMILIAR E COMUNITÁRIA, COM BASE NOS DIREITOS E DEVERES DO ADOLESCENTE, E DÁ OUTRAS PROVIDÊNCIAS.","Ver. ANA CAROLINA OLIVEIRA (PODE)","","22/05/2026 14:59:06 - FIN  (Pendente recebimento de SAUDE)","","Encaminhado","2"
"PL 827/2025","INSTITUI NO MUNICÍPIO DE SÃO PAULO O CORDÃO DE FITA COM DESENHO DE MÃOS COLORIDAS SOBREPOSTAS POR UMA SILHUETA HUMANA COMO SÍMBOLO DE IDENTIFICAÇÃO DE PESSOAS COM DOENÇAS RARAS, E DÁ OUTRAS PROVIDÊNCIAS.","Ver. RICARDO TEIXEIRA (UNIÃO)","Ver. ANA CAROLINA OLIVEIRA (PODE)","23/04/2026 16:04:00 - FIN  (Recebido de SAUDE)","29/04/2026 05:41 - Consultoria (CTEO.1) / Para análise","30","24"
"PL 797/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O DIA DA MARCHA PRÓ-VIDA E DÁ OUTRAS PROVIDÊNCIAS.”","Ver. AMANDA VETTORAZZO (UNIÃO)","Ver. GILBERTO NASCIMENTO (PL)","07/04/2026 18:44:00 - FIN  (Recebido de EDUC)","07/04/2026 06:44 - Presidente da Comissão / Designar Relator","46","46"
"PL 714/2025","ALTERA A LEI N°. 14.485 DE 19 DE JULHO DE 2007, PARA INCLUIR NO CALENDÁRIO OFICIAL DA CIDADE DE SÃO PAULO O DIA MUNICIPAL DO ASSESSOR PARLAMENTAR","Ver. SANSÃO PEREIRA (REPUBLICANOS)","Ver. SILVINHO LEITE (UNIÃO)","13/04/2026 14:58:00 - FIN  (Recebido de EDUC)","21/05/2026 05:18 - Consultoria (CTEO.1) / Elaborar Minuta de Relatório","40","2"
"PL 713/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O “DIA DO TEABRAÇO” NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. MARCELO MESSIAS (MDB)","Ver. SILVINHO LEITE (UNIÃO)","19/12/2025 13:17:00 - FIN  (Recebido de EDUC)","08/04/2026 10:18 - Consultoria (CTEO.1) / Para análise","155","45"
"PL 621/2025","DECLARA A CIA. MUNGUNZÁ DE TEATRO COMO PATRIMÔNIO CULTURAL IMATERIAL DO MUNICÍPIO DE SÃO PAULO.","Ver. CELSO GIANNAZI (PSOL)","Ver. KEIT LIMA (PSOL)","20/10/2025 14:52:00 - FIN  (Recebido de EDUC)","29/04/2026 03:51 - Relator(a) / Assinar Relatório","215","24"
"PL 575/2025","DISPÕE SOBRE A CRIAÇÃO DO PROGRAMA DE CONSCIENTIZAÇÃO E PREVENÇÃO AOS RISCOS DOS JOGOS DE APOSTAS ONLINE PARA IDOSOS.","Ver. SARGENTO NANTES (PP)","Ver. MARCELO MESSIAS (MDB)","23/04/2026 16:04:00 - FIN  (Recebido de SAUDE)","29/04/2026 05:41 - Consultoria (CTEO.1) / Para análise","30","24"
"PL 565/2025","ALTERA A LEI Nº 18.210, DE 26 DE DEZEMBRO DE 2024, PARA INSERIR NA EXECUÇÃO DO PROGRAMA DE SEGURANÇA ALIMENTAR E NUTRICIONAL NO MUNICÍPIO DE SÃO PAULO A PRIORIDADE DA POPULAÇÃO PORTADORA DE DIABETES MELLITUS NO PROGRAMA CIDADE SOLIDÁRIA.","Ver. THAMMY MIRANDA (PSD)Ver. SILVINHO LEITE (UNIÃO)","","22/05/2026 14:59:07 - FIN  (Pendente recebimento de SAUDE)","","Encaminhado","2"
"PL 542/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR NO CALENDÁRIO DE EVENTOS DA CIDADE DE SÃO PAULO, A ""SEMANA MUNICIPAL DE COMBATE AO ABANDONO ESCOLAR NA ADOLESCÊNCIA"".","Ver. ANDRÉ SANTOS (REPUBLICANOS)","","21/05/2026 17:59:00 - FIN  (Recebido de EDUC)","21/05/2026 05:59 - Presidente da Comissão / Designar Relator","2","2"
"PL 519/2025","DISPÕE SOBRE A PROIBIÇÃO DA EXIGÊNCIA DO FORNECIMENTO DO NÚMERO DO CADASTRO DE PESSOAS FÍSICAS - CPF PARA A CONCESSÃO DE DESCONTOS EM FARMÁCIAS E DROGARIAS NO MUNICÍPIO DE SÃO PAULO, E DÁ OUTRAS PROVIDÊNCIAS.","Ver. PROFESSOR TONINHO VESPOLI (PSOL)","Ver. KEIT LIMA (PSOL)","16/12/2025 11:50:00 - FIN  (Recebido de ECON)","16/04/2026 03:05 - Relator(a) / Estudo para manifestação do relator","158","37"
"PL 472/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR O DIA DA IDENTIDADE ARMÊNIA E DOS CRISTÃOS ARMÊNIOS, NO CALENDÁRIO DE EVENTOS DO MUNICÍPIO DE SÃO PAULO, E DÁ OUTRAS PROVIDÊNCIAS.","Ver. SONAIRA FERNANDES (PL)","Ver. MAJOR PALUMBO (PP)","19/12/2025 13:17:00 - FIN  (Recebido de EDUC)","14/05/2026 04:00 - Relator(a) / Estudo para manifestação do relator","155","9"
"PL 460/2025","INSERE O PARÁGRAFO 1º NO ARTIGO 34 DA LEI Nº 15.764 DE 27 DE MAIO DE 2013 DO MUNICÍPIO DE SÃO PAULO TORNANDO OBRIGATÓRIA A PRESENÇA DOS SUBPREFEITOS/SUBPREFEITAS OU CHEFIAS DE GABINETE NAS REUNIÕES DO CONSELHO PARTICIPATIVO MUNICIPAL.","Ver. ALESSANDRO GUEDES (PT)","Ver. KEIT LIMA (PSOL)","28/11/2025 18:08:00 - FIN  (Recebido de ADM)","16/04/2026 02:38 - Relator(a) / Estudo para manifestação do relator","176","37"
"PL 458/2025","ALTERA A LEI MUNICIPAL Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR O DIA DA IMIGRAÇÃO TAIWANESA, A SER COMEMORADO ANUALMENTE NO DIA 25 DE AGOSTO, E DÁ OUTRAS PROVIDÊNCIAS.","Ver. ISAC FÉLIX (PL)","Ver. ANA CAROLINA OLIVEIRA (PODE)","08/09/2025 18:07:00 - FIN  (Recebido de EDUC)","08/10/2025 03:44 - Relator(a) / Estudo para manifestação do relator","257","227"
"PL 438/2025","INSTITUI A POLÍTICA MUNICIPAL DE CUIDADO MENSTRUAL E REPRODUTIVO DA PESSOA COM DEFICIÊNCIA.","Ver. SIMONE GANEM (PODE)","Ver. GILBERTO NASCIMENTO (PL)","23/04/2026 16:04:00 - FIN  (Recebido de SAUDE)","29/04/2026 05:41 - Consultoria (CTEO.1) / Para análise","30","24"
"PL 437/2025","ALTERA A LEI Nº 14.485 DE 19 DE JULHO DE 2007, PARA INCLUIR NO CALENDÁRIO DE EVENTOS DA CIDADE DE SÃO PAULO O DIA DA PROCISSÃO E DA MISSA DO DOMINGO DE RAMOS DA PARÓQUIA JOSÉ OPERÁRIO E DA PARÓQUIA SANTO AGOSTINHO A SER REALIZADO ANUALMENTE NO DOMINGO QUE ANTECEDE AO DOMINGO DE PÁSCOA, E DÁ OUTRAS PROVIDÊNCIAS.","Ver. DRA. SANDRA TADEU (PL)","Ver. GILBERTO NASCIMENTO (PL)","19/12/2025 13:17:00 - FIN  (Recebido de EDUC)","30/04/2026 04:23 - Relator(a) / Estudo para manifestação do relator","155","23"
"PL 422/2025","ALTERA A LEI Nº 16.694, DE 11 DE AGOSTO DE 2017, PARA ATUALIZAR EM UNIDADES FISCAIS DO ESTADO DE SÃO PAULO (UFESP) O VALOR DA INDENIZAÇÃO EM CASO DE MORTE OU INCAPACIDADE PERMANENTE DE INTEGRANTE DA GUARDA CIVIL METROPOLITANA E ESTABELECER O LIMITE MÍNIMO DE 50% DO VALOR MÁXIMO PARA ESSA INDENIZAÇÃO.","Ver. AMANDA VETTORAZZO (UNIÃO)","Ver. MAJOR PALUMBO (PP)","17/04/2026 17:50:00 - FIN  (Recebido de ADM)","29/04/2026 05:41 - Consultoria (CTEO.1) / Para análise","36","24"
"PL 408/2025","INSTITUI “O DIA DE SOLIDARIEDADE ÀS MÃES ATÍPICAS”, DETERMINANDO AOS COMÉRCIOS DO MUNICÍPIO DE SÃO PAULO, A SUSPENÇÃO DA EMISSÃO DE SOM, UMA VEZ POR SEMANA,  PARA QUE AS MÃES ATÍPICAS POSSAM REALIZAR SUAS COMPRAS JUNTAMENTE AOS SEUS FILHOS COM TRANSTORNO DO ESPECTRO AUTISTA – TEA, PROMOVENDO UM AMBIENTE MAIS ACESSÍVEL E INCLUSIVO, E DÁ OUTRAS PROVIDÊNCIAS.","Ver. RUTE COSTA (PL)Ver. SILVINHO LEITE (UNIÃO)Ver. SILVÃO LEITE (UNIÃO)Ver. PROFESSOR TONINHO VESPOLI (PSOL)","","22/05/2026 14:59:08 - FIN  (Pendente recebimento de SAUDE)","","Encaminhado","2"
"PL 402/2025","INSTITUI O SISTEMA DE ALERTA MUNICIPAL DE CRIANÇAS E ADOLESCENTES DESAPARECIDOS, POR MEIO DE ENVIO DE MENSAGENS AOS USUÁRIOS DE TELEFONES CELULARES, NO ÂMBITO DO MUNICÍPIO DE SÃO PAULO.","Ver. HÉLIO RODRIGUES (PT)","Ver. KEIT LIMA (PSOL)","23/04/2026 16:03:00 - FIN  (Recebido de SAUDE)","29/04/2026 05:41 - Consultoria (CTEO.1) / Para análise","30","24"
"PL 396/2025","DISPÕE SOBRE A DISPONIBILIZAÇÃO DE ACESSO GRATUITO À INTERNET VIA REDE WI-FI NAS UNIDADES BÁSICAS DE SAÚDE (UBSS), ASSISTÊNCIAS MÉDICAS AMBULATORIAIS (AMAS), HOSPITAIS MUNICIPAIS, CENTROS DE ATENÇÃO PSICOSSOCIAL (CAPS), UNIDADES DE PRONTO ATENDIMENTO (UPAS) E DEMAIS UNIDADES DE ATENDIMENTO DA REDE  MUNICIPAL DE SAÚDE DE SÃO PAULO, E DÁ OUTRAS PROVIDÊNCIAS.","Ver. PROFESSOR TONINHO VESPOLI (PSOL)","","11/05/2026 10:54:00 - FIN  (Recebido de ADM)","11/05/2026 10:54 - Presidente da Comissão / Designar Relator","12","12"
"PL 388/2025","ALTERA A LEI Nº 14.485 DE 19 DE JULHO DE 2007, PARA INCLUIR NO CALENDÁRIO DE EVENTOS DA CIDADE DE SÃO PAULO, A SEMANA MUNICIPAL DA MENOPAUSA FELIZ, A SER COMEMORADA ANUALMENTE NA SEMANA DO DIA 18 DE OUTUBRO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. DRA. SANDRA TADEU (PL)Ver. THAMMY MIRANDA (PSD)","Ver. ANA CAROLINA OLIVEIRA (PODE)","13/08/2025 17:57:00 - FIN  (Recebido de EDUC)","27/11/2025 04:33 - Relator(a) / Estudo para manifestação do relator","283","177"
"PL 387/2025","ALTERA A LEI Nº 14.485 DE 19 DE JULHO DE 2007, PARA INCLUIR NO CALENDÁRIO DE EVENTOS DA CIDADE DE SÃO PAULO, O DIA MUNICIPAL DA MULHER NA INDUSTRIA E DÁ OUTRAS PROVIDÊNCIAS.","Ver. DRA. SANDRA TADEU (PL)Ver. ANDRÉ SANTOS (REPUBLICANOS)","Ver. ANA CAROLINA OLIVEIRA (PODE)","29/09/2025 15:56:00 - FIN  (Recebido de EDUC)","09/04/2026 11:20 - Relator(a) / Estudo para manifestação do relator","236","44"
"PL 334/2025","ALTERA A LEI 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O “DIA DA LIBERDADE DE EXPRESSÃO” NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. LUCAS PAVANATO (PL)","Ver. KEIT LIMA (PSOL)","08/09/2025 18:09:00 - FIN  (Recebido de EDUC)","08/04/2026 03:34 - Relator(a) / Estudo para manifestação do relator","257","45"
"PL 322/2025","DISPÕE SOBRE A PROIBIÇÃO DO PLANTIO DE ""TODAS AS ESPÉCIES FÍCUS"" NOS LOGRADOUROS PÚBLICOS MUNICIPAIS, E DÁ OUTRAS PROVIDÊNCIAS.","Ver. RICARDO TEIXEIRA (UNIÃO)Ver. SANDRA SANTANA (MDB)Ver. SILVÃO LEITE (UNIÃO)","Ver. GILBERTO NASCIMENTO (PL)","17/04/2026 17:51:00 - FIN  (Recebido de URB)","29/04/2026 05:41 - Consultoria (CTEO.1) / Para análise","36","24"
"PL 298/2025","DISPÕE SOBRE A REGULAMENTAÇÃO PARA DISPONIBILIZAÇÃO E UTILIZAÇÃO DE INSTRUMENTOS DE MENOR POTENCIAL OFENSIVO (ARMA DE CHOQUE), PELO AGENTES MUNICIPAIS DE TRÂNSITO, DANDO AINDA OUTRAS PROVIDÊNCIAS.","Ver. RICARDO TEIXEIRA (UNIÃO)","","21/05/2026 14:46:00 - FIN  (Recebido de ADM)","21/05/2026 02:46 - Presidente da Comissão / Designar Relator","2","2"
"PL 296/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O “DIA DA BIOLOGIA” NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. MARCELO MESSIAS (MDB)","Ver. ANDRÉ SANTOS (REPUBLICANOS)","13/04/2026 14:58:00 - FIN  (Recebido de EDUC)","29/04/2026 05:41 - Consultoria (CTEO.1) / Para análise","40","24"
"PL 292/2025","ALTERA A LEI 14.485 DE 19 DE JULHO DE 2007 PARA INCLUIR NO CALENDÁRIO DE EVENTOS DA CIDADE DE SÃO PAULO O DIA DO HERÓI E HEROÍNA DA POLÍCIA MUNICIPAL DA CIDADE DE SÃO PAULO","Ver. SARGENTO NANTES (PP)","Ver. MAJOR PALUMBO (PP)","28/10/2025 12:06:00 - FIN  (Recebido de EDUC)","27/04/2026 10:51 - Secretaria (SGP12) / Retirado de pauta","207","26"
"PL 291/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O “DIA DO RADIOLOGISTA” NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. MARCELO MESSIAS (MDB)","","21/05/2026 17:59:00 - FIN  (Recebido de EDUC)","21/05/2026 05:59 - Presidente da Comissão / Designar Relator","2","2"
"PL 290/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O “DIA DA MEDICINA VETERINÁRIA” NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. MARCELO MESSIAS (MDB)","Ver. ANA CAROLINA OLIVEIRA (PODE)","29/09/2025 15:56:00 - FIN  (Recebido de EDUC)","16/04/2026 02:47 - Relator(a) / Estudo para manifestação do relator","236","37"
"PL 260/2025","DISPÕE SOBRE A OPÇÃO DE “RETIRADA” NO PROTOCOLO E NA SISTEMATIZAÇÃO DA DISPENSAÇÃO DA FRALDA DESCARTÁVEL, DE CARÁTER SUPLEMENTAR, ÀS PESSOAS COM INCONTINÊNCIA URINÁRIA E/OU FECAL DA SECRETARIA MUNICIPAL DE SAÚDE - SMS.","Ver. SANSÃO PEREIRA (REPUBLICANOS)","Ver. MARCELO MESSIAS (MDB)","23/04/2026 16:03:00 - FIN  (Recebido de SAUDE)","29/04/2026 05:41 - Consultoria (CTEO.1) / Para análise","30","24"
"PL 247/2025","INCLUI NA RELAÇÃO MUNICIPAL DE MEDICAMENTOS (REMUME) PARA DISTRIBUIÇÃO GRATUITA AOS PORTADORES DE DIABETES MELLITUS (TIPO 1 E 2) O MEDIDOR CONTÍNUO DE GLICEMIA.","Ver. ALESSANDRO GUEDES (PT)","Ver. KEIT LIMA (PSOL)","23/04/2026 16:03:00 - FIN  (Recebido de SAUDE)","29/04/2026 05:41 - Consultoria (CTEO.1) / Para análise","30","24"
"PL 220/2025","DISPÕE, NO MUNICÍPIO DE SÃO PAULO, SOBRE O PROGRAMA “OLHO VIVO - INSTALE SUA CÂMERA” E DÁ OUTRAS PROVIDÊNCIAS.","Ver. SARGENTO NANTES (PP)","Ver. KEIT LIMA (PSOL)","02/02/2026 13:55:00 - FIN  (Recebido de ECON)","22/04/2026 05:27 - Relator(a) / Estudo para manifestação do relator","110","31"
